Account,Date,kWh,Month,Day,Year,Hour,Day.of.Week,Weekday,PeakHour,Conditions,Wind_Direction,TemperatureF,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,WindDirDegrees
26908650026,6/25/14,324.189994,6,25,2014,10,3,1,1,Scattered Clouds,SW,82.9,66,56,29.94,10,17.3,230
26908650026,6/25/14,324.189994,6,25,2014,11,3,1,1,Scattered Clouds,WSW,86,66,51,29.93,10,16.1,240
26908650026,6/25/14,324.189994,6,25,2014,12,3,1,1,Scattered Clouds,SSW,87.1,66.9,51,29.91,10,16.1,210
26908650026,6/25/14,324.189994,6,25,2014,13,3,1,1,Scattered Clouds,SW,87.1,66.9,51,29.89,10,15,220
26908650026,6/25/14,324.189994,6,25,2014,14,3,1,1,Scattered Clouds,SW,88,66.9,49,29.88,10,15,220
26908650026,6/25/14,324.189994,6,25,2014,15,3,1,1,Scattered Clouds,SSW,87.1,66,49,29.87,10,15,200
26908650026,6/25/14,324.189994,6,25,2014,16,3,1,1,Scattered Clouds,SSW,87.1,64.9,48,29.86,10,16.1,200
26908650026,6/25/14,324.189994,6,25,2014,17,3,1,1,Scattered Clouds,South,84,66.9,56,29.86,10,16.1,190
26908650026,6/25/14,333.609992,6,25,2014,18,3,1,1,Scattered Clouds,South,80.1,68,67,29.87,10,15,190
26908650026,6/25/14,317.589991,6,25,2014,19,3,1,1,Scattered Clouds,SSW,77,68,74,29.88,10,15,200
26908650026,6/25/14,315.15999,6,25,2014,20,3,1,0,Mostly Cloudy,South,75.9,68,76,29.89,10,11.5,190
26908650026,6/25/14,117.809999,6,25,2014,21,3,1,0,Mostly Cloudy,South,75.9,68,76,29.89,10,11.5,190
26908650026,6/25/14,91.72,6,25,2014,22,3,1,0,Mostly Cloudy,SSW,73,68,84,29.88,10,11.5,200
26908650026,6/25/14,92.19,6,25,2014,23,3,1,0,Mostly Cloudy,SSW,73,68,84,29.87,10,8.1,200
26908650026,6/26/14,92.6,6,26,2014,0,4,1,0,Overcast / Overcast,South / South,73.4,68.9,85.5,29.85,10,9.8,190
26908650026,6/26/14,92.7,6,26,2014,1,4,1,0,Overcast / Overcast,SSW / South,73.65,69.45,86.5,29.83,10,9.8,195
26908650026,6/26/14,92.87,6,26,2014,2,4,1,0,Light Rain,South,73.9,69.1,85,29.82,10,9.2,190
26908650026,6/26/14,92.7,6,26,2014,3,4,1,0,Rain / Light Rain,South / SSW,72.7,69.9,90.5,29.8,6,8.05,195
26908650026,6/26/14,92.62,6,26,2014,4,4,1,0,Heavy Rain / Light Rain / Overcast / Light Rain / Light Rain,SW / SW / SSW / SSW / SSW,73.32,71.5,90.5,29.794,3.86,9.24,216
26908650026,6/26/14,94.15,6,26,2014,5,4,1,0,Light Rain / Light Rain / Light Rain,SW / SW / SW,73.26666667,71.6,90.5,29.8,6.666666667,7.666666667,226.6666667
26908650026,6/26/14,249.939994,6,26,2014,6,4,1,0,Light Rain,WSW,73.9,72,93,29.8,10,5.8,250
26908650026,6/26/14,320.559996,6,26,2014,7,4,1,1,Light Rain / Overcast,WSW / West,73.2,70.8,92,29.805,10,5.2,260
26908650026,6/26/14,320.559996,6,26,2014,8,4,1,1,Mostly Cloudy,WSW,75,73,92,29.81,10,6.9,250
26908650026,6/26/14,320.559996,6,26,2014,9,4,1,1,Mostly Cloudy,WSW,77,66.9,71,29.81,10,4.6,250
26908650026,6/26/14,320.559996,6,26,2014,10,4,1,1,Mostly Cloudy / Mostly Cloudy,East / ENE,76.1,68.55,77,29.82,10,7.5,75
26908650026,6/26/14,320.559996,6,26,2014,11,4,1,1,Mostly Cloudy / Overcast,ENE / NE,68.1,66.55,77,29.83,10,16.7,75
26908650026,6/26/14,320.559996,6,26,2014,12,4,1,1,Overcast,NE,69.1,63,81,29.85,10,13.8,75
26908650026,6/26/14,320.559996,6,26,2014,13,4,1,1,Overcast / Overcast,NE / ENE,67,61.8,83.5,29.86,10,11.55,75
26908650026,6/26/14,320.559996,6,26,2014,14,4,1,1,Overcast / Overcast / Light Rain,East / ENE / ENE,65.76666667,60.56666667,83.33333333,29.86666667,9.666666667,12.26666667,70
26908650026,6/26/14,285.719993,6,26,2014,15,4,1,1,Rain / Light Rain / Light Rain,East / East / East,64.26666667,60.56666667,87.66666667,29.88,5.266666667,11.93333333,80
26908650026,6/26/14,270.689993,6,26,2014,16,4,1,1,Overcast,ENE,64.9,59,81,29.9,10,15,70
26908650026,6/26/14,217.099992,6,26,2014,17,4,1,1,Mostly Cloudy,ENE,64,57,78,29.91,10,15,70
26908650026,6/26/14,204.899997,6,26,2014,18,4,1,1,Mostly Cloudy,East,63,57,81,29.94,10,13.8,80
26908650026,6/26/14,200.479998,6,26,2014,19,4,1,1,Mostly Cloudy,East,63,55.9,78,29.96,10,10.4,80
26908650026,6/26/14,145.399998,6,26,2014,20,4,1,0,Mostly Cloudy,ENE,62.1,55.9,80,29.98,10,10.4,70
26908650026,6/26/14,101.489999,6,26,2014,21,4,1,0,Mostly Cloudy,ENE,62.1,55,78,30.01,10,6.9,70
26908650026,6/26/14,97.269998,6,26,2014,22,4,1,0,Mostly Cloudy,ENE,61,54,78,30.01,10,4.6,70
26908650026,6/26/14,92.85,6,26,2014,23,4,1,0,Partly Cloudy,NNE,61,54,78,30.02,10,5.8,70
26908650026,6/27/14,94.69,6,27,2014,0,5,1,0,Clear,NNW,61,54,78,30.01,10,4.6,330
26908650026,6/27/14,95,6,27,2014,1,5,1,0,Clear,North,62.1,54,75,30.03,10,6.9,350
26908650026,6/27/14,94.64,6,27,2014,2,5,1,0,Partly Cloudy,North,61,54,78,30.03,10,6.9,350
26908650026,6/27/14,95,6,27,2014,3,5,1,0,Partly Cloudy,North,60.1,54,80,30.04,10,4.6,350
26908650026,6/27/14,148.249995,6,27,2014,4,5,1,0,Scattered Clouds,NW,61,55,81,30.04,10,6.9,320
26908650026,6/27/14,148.379995,6,27,2014,5,5,1,0,Scattered Clouds,NW,61,55.9,83,30.05,10,8.1,320
26908650026,6/27/14,233.349993,6,27,2014,6,5,1,0,Partly Cloudy,North,63,52,67,30.08,10,11.5,320
26908650026,6/27/14,247.329998,6,27,2014,7,5,1,1,Partly Cloudy,NNE,66,50,56,30.1,10,11.5,320
26908650026,6/27/14,255.469994,6,27,2014,8,5,1,1,Partly Cloudy,NNE,68,48,49,30.12,10,12.7,320
26908650026,6/27/14,276.059995,6,27,2014,9,5,1,1,Partly Cloudy,NNE,70,46,42,30.12,10,12.7,320
26908650026,6/27/14,281.179996,6,27,2014,10,5,1,1,Scattered Clouds,East,69.1,46.9,45,30.14,10,11.5,80
26908650026,6/27/14,285.60999,6,27,2014,11,5,1,1,Scattered Clouds,East,69.1,48,47,30.15,10,10.4,80
26908650026,6/27/14,291.739991,6,27,2014,12,5,1,1,Scattered Clouds,ESE,71.1,48.9,45,30.15,10,9.2,110
26908650026,6/27/14,298.499991,6,27,2014,13,5,1,1,Scattered Clouds,SE,70,48,46,30.15,10,10.4,130
26908650026,6/27/14,292.399989,6,27,2014,14,5,1,1,Scattered Clouds,SE,71.1,50,47,30.16,10,11.5,130
26908650026,6/27/14,290.949995,6,27,2014,15,5,1,1,Scattered Clouds,SE,71.1,48,44,30.15,10,11.5,130
26908650026,6/27/14,301.959996,6,27,2014,16,5,1,1,Partly Cloudy,SE,70,48,46,30.15,10,6.9,130
26908650026,6/27/14,237.549993,6,27,2014,17,5,1,1,Partly Cloudy,SE,70,46.9,44,30.15,10,4.6,140
26908650026,6/27/14,170.829995,6,27,2014,18,5,1,1,Partly Cloudy,SE,70,44.1,39,30.16,10,4.6,130
26908650026,6/27/14,158.349993,6,27,2014,19,5,1,1,Partly Cloudy,South,70,37,39,30.17,10,4.6,180
26908650026,6/27/14,150.549995,6,27,2014,20,5,1,0,Partly Cloudy,South,70,35.1,39,30.18,10,4.6,170
26908650026,6/27/14,106.399998,6,27,2014,21,5,1,0,Partly Cloudy,South,69.1,37.9,39,30.2,10,4.6,170
26908650026,6/27/14,99.929999,6,27,2014,22,5,1,0,Partly Cloudy,SSW,68,39,39,30.2,10,4.6,200
26908650026,6/27/14,99.839998,6,27,2014,23,5,1,0,Partly Cloudy,SW,68,39,39,30.21,10,4.6,220
26908650026,6/28/14,99.88,6,28,2014,0,6,0,0,Clear,SW,66.9,41,39,30.21,10,4.6,230
26908650026,6/28/14,100.239999,6,28,2014,1,6,0,0,Clear,WSW,66.9,39.9,39,30.21,10,6.9,250
26908650026,6/28/14,101.23,6,28,2014,2,6,0,0,Clear,WSW,68,39.9,39,30.22,10,4.6,250
26908650026,6/28/14,101.429997,6,28,2014,3,6,0,0,Clear,Calm,64,46.9,54,30.22,10,4.6,250
26908650026,6/28/14,102.249998,6,28,2014,4,6,0,0,Clear,South,60.1,50,69,30.22,10,5.8,170
26908650026,6/28/14,101.249999,6,28,2014,5,6,0,0,Clear,SSW,61,52,72,30.24,10,4.6,210
26908650026,6/28/14,100.309998,6,28,2014,6,6,0,0,Clear,NNE,66.9,53.1,61,30.25,10,4.6,210
26908650026,6/28/14,214.209995,6,28,2014,7,6,0,1,Clear,WNW,70,55,59,30.26,10,4.6,300
26908650026,6/28/14,246.729995,6,28,2014,8,6,0,1,Clear,Calm,73,55.9,55,30.27,10,4.6,300
26908650026,6/28/14,268.389993,6,28,2014,9,6,0,1,Clear,SE,71.1,57,61,30.27,10,6.9,130
26908650026,6/28/14,276.739994,6,28,2014,10,6,0,1,Clear,SE,73,57.9,59,30.27,10,6.9,130
26908650026,6/28/14,273.669994,6,28,2014,11,6,0,1,Partly Cloudy,SE,75.9,57.9,54,30.27,10,8.1,130
26908650026,6/28/14,275.909994,6,28,2014,12,6,0,1,Partly Cloudy,SE,77,57,50,30.27,10,6.9,140
26908650026,6/28/14,271.989995,6,28,2014,13,6,0,1,Mostly Cloudy,SE,80.1,55,42,30.26,10,8.1,130
26908650026,6/28/14,155.529997,6,28,2014,14,6,0,1,Mostly Cloudy,East,79,54,42,30.26,10,9.2,100
26908650026,6/28/14,148.389999,6,28,2014,15,6,0,1,Mostly Cloudy,ESE,78.1,51.1,39,30.26,10,10.4,110
26908650026,6/28/14,148.069995,6,28,2014,16,6,0,1,Mostly Cloudy,ESE,78.1,51.1,39,30.25,10,11.5,120
26908650026,6/28/14,133.749996,6,28,2014,17,6,0,1,Mostly Cloudy,ESE,75.9,50,40,30.26,10,9.2,120
26908650026,6/28/14,132.079998,6,28,2014,18,6,0,1,Mostly Cloudy,ESE,75.9,48.9,38,30.25,10,8.1,120
26908650026,6/28/14,129.419998,6,28,2014,19,6,0,1,Mostly Cloudy,ESE,73,50,44,30.24,10,8.1,120
26908650026,6/28/14,128.779998,6,28,2014,20,6,0,0,Mostly Cloudy,SE,70,55,59,30.25,10,4.6,140
26908650026,6/28/14,98.319998,6,28,2014,21,6,0,0,Mostly Cloudy,SW,71.1,54,55,30.26,10,9.2,220
26908650026,6/28/14,93.35,6,28,2014,22,6,0,0,Mostly Cloudy,SW,71.1,54,55,30.27,10,9.2,220
26908650026,6/28/14,93.84,6,28,2014,23,6,0,0,Partly Cloudy,SW,69.1,55,61,30.26,10,5.8,220
26908650026,6/29/14,93.86,6,29,2014,0,0,0,0,Partly Cloudy,SW,66.9,55,66,30.25,10,8.1,220
26908650026,6/29/14,94.2,6,29,2014,1,0,0,0,Partly Cloudy,SW,66,55,68,30.25,10,5.8,230
26908650026,6/29/14,94.51,6,29,2014,2,0,0,0,Clear,SW,64.9,55,70,30.24,10,5.8,220
26908650026,6/29/14,94.6,6,29,2014,3,0,0,0,Clear,SW,64,55,73,30.24,10,5.8,220
26908650026,6/29/14,95.22,6,29,2014,4,0,0,0,Scattered Clouds,SW,62.1,55,78,30.25,10,5.8,220
26908650026,6/29/14,95.74,6,29,2014,5,0,0,0,Scattered Clouds,SW,63,55,75,30.26,10,5.8,220
26908650026,6/29/14,95.179998,6,29,2014,6,0,0,0,Scattered Clouds,SW,66,55,68,30.25,10,6.9,220
26908650026,6/29/14,107.569999,6,29,2014,7,0,0,1,Mostly Cloudy,Variable,71.1,55,57,30.26,10,6.9,220
26908650026,6/29/14,115.57,6,29,2014,8,0,0,1,Mostly Cloudy,Calm,77,55,47,30.25,10,6.9,220
26908650026,6/29/14,133.639997,6,29,2014,9,0,0,1,Scattered Clouds,SSE,77,57.9,52,30.23,10,6.9,150
26908650026,6/29/14,134.979999,6,29,2014,10,0,0,1,Scattered Clouds,SE,80.1,60.1,50,30.22,10,8.1,140
26908650026,6/29/14,138.179997,6,29,2014,11,0,0,1,Mostly Cloudy,SE,81,57,44,30.2,10,6.9,130
26908650026,6/29/14,141.589998,6,29,2014,12,0,0,1,Mostly Cloudy,East,80.1,57.9,47,30.18,10,8.1,100
26908650026,6/29/14,141.119996,6,29,2014,13,0,0,1,Mostly Cloudy,ESE,81,53.1,38,30.16,10,9.2,120
26908650026,6/29/14,121.67,6,29,2014,14,0,0,1,Overcast,SSE,84.9,51.1,38,30.15,10,8.1,160
26908650026,6/29/14,121.349999,6,29,2014,15,0,0,1,Overcast,South,84.9,48,38,30.14,10,13.8,180
26908650026,6/29/14,121.899999,6,29,2014,16,0,0,1,Overcast,South,84.9,50,38,30.11,10,11.5,180
26908650026,6/29/14,123.379998,6,29,2014,17,0,0,1,Overcast,SSW,82,55,39,30.11,10,16.1,200
26908650026,6/29/14,119.679996,6,29,2014,18,0,0,1,Overcast,South,78.1,53.1,42,30.11,10,15,180
26908650026,6/29/14,119.349998,6,29,2014,19,0,0,1,Overcast,South,73.9,54,50,30.11,10,13.8,190
26908650026,6/29/14,99.829998,6,29,2014,20,0,0,0,Mostly Cloudy,SSW,72,55.9,57,30.11,10,11.5,210
26908650026,6/29/14,94.51,6,29,2014,21,0,0,0,Scattered Clouds,SSW,70,55,59,30.12,10,13.8,210
26908650026,6/29/14,93.98,6,29,2014,22,0,0,0,Scattered Clouds,SSW,70,54,57,30.12,10,10.4,210
26908650026,6/29/14,94.13,6,29,2014,23,0,0,0,Scattered Clouds,SW,69.1,54,58,30.12,10,12.7,220
26908650026,6/30/14,94.36,6,30,2014,0,1,1,0,Scattered Clouds,SW,68,54,61,30.1,10,11.5,220
26908650026,6/30/14,94.759999,6,30,2014,1,1,1,0,Partly Cloudy,SSW,66.9,55,66,30.09,10,11.5,210
26908650026,6/30/14,95.149999,6,30,2014,2,1,1,0,Partly Cloudy,SW,66.9,55,66,30.08,10,10.4,230
26908650026,6/30/14,94.859999,6,30,2014,3,1,1,0,Scattered Clouds,SW,66,55.9,70,30.06,10,11.5,220
26908650026,6/30/14,185.719995,6,30,2014,4,1,1,0,Scattered Clouds,SSW,64.9,57,75,30.05,10,9.2,210
26908650026,6/30/14,204.909993,6,30,2014,5,1,1,0,Scattered Clouds,SW,64.9,57.9,78,30.05,10,9.2,220
26908650026,6/30/14,278.479994,6,30,2014,6,1,1,0,Scattered Clouds / Scattered Clouds,SW / SW,67.1,59,75.5,30.055,10,11.55,225
26908650026,6/30/14,294.149992,6,30,2014,7,1,1,1,Partly Cloudy,SW,71.1,59,66,30.06,10,11.5,230
26908650026,6/30/14,305.049992,6,30,2014,8,1,1,1,Partly Cloudy,WSW,75.9,60.1,58,30.05,10,12.7,240
26908650026,6/30/14,341.049994,6,30,2014,9,1,1,1,Partly Cloudy,WSW,80.1,61,52,30.04,10,12.7,240
26908650026,6/30/14,341.049994,6,30,2014,10,1,1,1,Partly Cloudy,WSW,82.9,60.1,46,30.02,10,15,240
26908650026,6/30/14,341.049994,6,30,2014,11,1,1,1,Scattered Clouds,WSW,84.9,60.1,43,30,10,13.8,240
26908650026,6/30/14,341.049994,6,30,2014,12,1,1,1,Scattered Clouds,SW,87.1,60.1,40,29.98,10,15,220
26908650026,6/30/14,341.049994,6,30,2014,13,1,1,1,Scattered Clouds,SW,88,60.1,39,29.96,10,17.3,220
26908650026,6/30/14,341.049994,6,30,2014,14,1,1,1,Scattered Clouds,SW,88,60.1,39,29.96,10,15,220
26908650026,6/30/14,341.049994,6,30,2014,15,1,1,1,Scattered Clouds,SSW,88,59,39,29.94,10,15,210
26908650026,6/30/14,339.019993,6,30,2014,16,1,1,1,Scattered Clouds,SSW,88,60.1,39,29.93,10,13.8,210
26908650026,6/30/14,270.299992,6,30,2014,17,1,1,1,Scattered Clouds,SSW,87.1,60.1,40,29.92,10,13.8,210
26908650026,6/30/14,216.959995,6,30,2014,18,1,1,1,Scattered Clouds,SW,84,60.1,44,29.92,10,13.8,220
26908650026,6/30/14,326.989994,6,30,2014,19,1,1,1,Scattered Clouds,SW,82,61,49,29.92,10,15,230
26908650026,6/30/14,303.88999,6,30,2014,20,1,1,0,Scattered Clouds,SW,79,64,60,29.93,10,15,220
26908650026,6/30/14,119.779998,6,30,2014,21,1,1,0,Scattered Clouds,SW,77,62.1,60,29.94,10,13.8,230
26908650026,6/30/14,94.01,6,30,2014,22,1,1,0,Scattered Clouds,SW,75,62.1,64,29.93,10,13.8,220
26908650026,6/30/14,94.58,6,30,2014,23,1,1,0,Scattered Clouds,SW,73.9,61,64,29.93,10,13.8,220
26908650026,7/1/14,94.71,7,1,2014,0,2,1,0,Scattered Clouds,SW,73,60.1,64,29.93,10,11.5,220
26908650026,7/1/14,95.06,7,1,2014,1,2,1,0,Scattered Clouds,SW,72,57,59,29.94,10,13.8,230
26908650026,7/1/14,94.89,7,1,2014,2,2,1,0,Scattered Clouds,SW,71.1,59,66,29.92,10,11.5,230
26908650026,7/1/14,95.239999,7,1,2014,3,2,1,0,Clear,WSW,71.1,61,70,29.91,10,11.5,240
26908650026,7/1/14,95.15,7,1,2014,4,2,1,0,Clear,SW,70,63,78,29.9,10,6.9,220
26908650026,7/1/14,97.26,7,1,2014,5,2,1,0,Scattered Clouds,SW,70,64,81,29.91,10,9.2,220
26908650026,7/1/14,252.499996,7,1,2014,6,2,1,0,Scattered Clouds,SW,72,64.9,78,29.91,10,8.1,220
26908650026,7/1/14,252.499996,7,1,2014,7,2,1,1,Mostly Cloudy,WSW,75,66,73,29.91,10,12.7,240
26908650026,7/1/14,252.499996,7,1,2014,8,2,1,1,Mostly Cloudy,WSW,79,66.9,66,29.91,10,10.4,240
26908650026,7/1/14,252.499996,7,1,2014,9,2,1,1,Mostly Cloudy,SW,81,66.9,62,29.88,10,13.8,220
26908650026,7/1/14,252.499996,7,1,2014,10,2,1,1,Mostly Cloudy,SW,84,66.9,56,29.87,10,13.8,220
26908650026,7/1/14,252.499996,7,1,2014,11,2,1,1,Mostly Cloudy,SW,87.1,66.9,51,29.85,10,16.1,220
26908650026,7/1/14,252.499996,7,1,2014,12,2,1,1,Overcast,South,87.1,68,53,29.83,10,12.7,190
26908650026,7/1/14,252.499996,7,1,2014,13,2,1,1,Overcast,SW,88,66.9,49,29.83,10,12.7,230
26908650026,7/1/14,252.499996,7,1,2014,14,2,1,1,Overcast,South,86,70,59,29.82,10,15,190
26908650026,7/1/14,252.499996,7,1,2014,15,2,1,1,Mostly Cloudy,South,86,70,59,29.81,10,16.1,190
26908650026,7/1/14,252.499996,7,1,2014,16,2,1,1,Mostly Cloudy,SSW,87.1,69.1,55,29.8,10,16.1,200
26908650026,7/1/14,252.499996,7,1,2014,17,2,1,1,Mostly Cloudy,South,84,69.1,61,29.8,10,16.1,190
26908650026,7/1/14,339.409993,7,1,2014,18,2,1,1,Overcast,SSW,82,68,62,29.8,10,13.8,200
26908650026,7/1/14,315.439992,7,1,2014,19,2,1,1,Overcast,South,81,68,65,29.81,10,12.7,190
26908650026,7/1/14,306.149992,7,1,2014,20,2,1,0,Scattered Clouds,SSW,79,66.9,66,29.82,10,17.3,200
26908650026,7/1/14,118.789998,7,1,2014,21,2,1,0,Scattered Clouds,SW,79,64.9,62,29.83,10,16.1,220
26908650026,7/1/14,93.02,7,1,2014,22,2,1,0,Scattered Clouds,SSW,77,64,64,29.82,10,15,210
26908650026,7/1/14,93.46,7,1,2014,23,2,1,0,Scattered Clouds,SSW,75.9,64.9,69,29.8,10,17.3,210
26908650026,7/2/14,93.64,7,2,2014,0,3,1,0,Scattered Clouds,SSW,75,64.9,71,29.82,10,13.8,210
26908650026,7/2/14,93.61,7,2,2014,1,3,1,0,Scattered Clouds,SW,75,64.9,71,29.83,10,13.8,220
26908650026,7/2/14,94.15,7,2,2014,2,3,1,0,Scattered Clouds,SW,73.9,66,76,29.85,10,16.1,220
26908650026,7/2/14,94.1,7,2,2014,3,3,1,0,Clear,SW,73.9,66,76,29.85,10,15,220
26908650026,7/2/14,94.199999,7,2,2014,4,3,1,0,Clear,SW,73,66.9,81,29.86,10,12.7,220
26908650026,7/2/14,94.56,7,2,2014,5,3,1,0,Mostly Cloudy,SSW,73,66.9,81,29.87,10,12.7,210
26908650026,7/2/14,248.289997,7,2,2014,6,3,1,0,Scattered Clouds,SSW,75,68,79,29.88,10,12.7,210
26908650026,7/2/14,248.289997,7,2,2014,7,3,1,1,Mostly Cloudy,SSW,77,69.1,76,29.89,10,9.2,200
26908650026,7/2/14,248.289997,7,2,2014,8,3,1,1,Partly Cloudy,SSW,81,70,69,29.88,10,13.8,200
26908650026,7/2/14,248.289997,7,2,2014,9,3,1,1,Scattered Clouds,South,82,71.1,69,29.88,10,13.8,190
26908650026,7/2/14,248.289997,7,2,2014,10,3,1,1,Clear,South,84.9,72,65,29.88,10,15,190
26908650026,7/2/14,248.289997,7,2,2014,11,3,1,1,Partly Cloudy,South,88,72,59,29.89,10,17.3,190
26908650026,7/2/14,248.289997,7,2,2014,12,3,1,1,Scattered Clouds,South,89.1,72,57,29.88,10,16.1,190
26908650026,7/2/14,248.289997,7,2,2014,13,3,1,1,Partly Cloudy,South,90,72,55,29.86,10,16.1,190
26908650026,7/2/14,248.289997,7,2,2014,14,3,1,1,Partly Cloudy,South,91,72,53,29.86,10,16.1,190
26908650026,7/2/14,341.699994,7,2,2014,15,3,1,1,Scattered Clouds,South,89.1,71.1,55,29.85,10,16.1,190
26908650026,7/2/14,341.699994,7,2,2014,16,3,1,1,Mostly Cloudy,SSW,87.1,71.1,59,29.86,10,17.3,210
26908650026,7/2/14,341.699994,7,2,2014,17,3,1,1,Mostly Cloudy,SW,87.1,71.1,59,29.89,10,15,220
26908650026,7/2/14,341.699994,7,2,2014,18,3,1,1,Mostly Cloudy,SW,84.9,70,61,29.92,10,15,220
26908650026,7/2/14,321.979991,7,2,2014,19,3,1,1,Mostly Cloudy,South,81,70,69,29.92,10,12.7,190
26908650026,7/2/14,317.349996,7,2,2014,20,3,1,0,Mostly Cloudy,South,79,70,74,29.89,10,12.7,180
26908650026,7/2/14,121.129997,7,2,2014,21,3,1,0,Light Rain,SSW,77,70,79,29.9,10,12.7,200
26908650026,7/2/14,97.319999,7,2,2014,22,3,1,0,Scattered Clouds,SSW,77,70,79,29.9,10,12.7,200
26908650026,7/2/14,92.63,7,2,2014,23,3,1,0,Scattered Clouds,SW,77,70,79,29.91,10,13.8,220
26908650026,7/3/14,93.01,7,3,2014,0,4,1,0,Scattered Clouds,SSW,75.9,70,82,29.91,10,8.1,210
26908650026,7/3/14,92.99,7,3,2014,1,4,1,0,Mostly Cloudy,SSW,75,70,84,29.92,10,11.5,210
26908650026,7/3/14,93.23,7,3,2014,2,4,1,0,Mostly Cloudy / Overcast,SSW / SSW,75.1,69.9,83.5,29.92,10,6.35,205
26908650026,7/3/14,93.12,7,3,2014,3,4,1,0,Overcast,SW,75.9,71.1,85,29.92,10,5.8,220
26908650026,7/3/14,92.97,7,3,2014,4,4,1,0,Overcast,SW,75.9,71.1,85,29.93,10,9.2,220
26908650026,7/3/14,93.47,7,3,2014,5,4,1,0,Overcast,South,75.9,71.1,85,29.95,7,6.9,190
26908650026,7/3/14,235.939995,7,3,2014,6,4,1,0,Mostly Cloudy / Mostly Cloudy / Mostly Cloudy,South / South / South,75.8,71.43333333,86.66666667,29.95,8.666666667,7.7,190
26908650026,7/3/14,235.939995,7,3,2014,7,4,1,1,Mostly Cloudy,SSW,79,71.1,77,29.94,10,5.8,210
26908650026,7/3/14,235.939995,7,3,2014,8,4,1,1,Mostly Cloudy,Calm,81,71.1,72,29.94,10,5.8,210
26908650026,7/3/14,235.939995,7,3,2014,9,4,1,1,Mostly Cloudy,SE,82,72,71,29.94,10,8.1,140
26908650026,7/3/14,235.939995,7,3,2014,10,4,1,1,Overcast,SE,75.9,70,82,29.96,9,9.2,130
26908650026,7/3/14,235.939995,7,3,2014,11,4,1,1,Overcast,ESE,78.1,70,76,29.96,10,9.2,120
26908650026,7/3/14,235.939995,7,3,2014,12,4,1,1,Mostly Cloudy,East,84,72,67,29.95,10,8.1,90
26908650026,7/3/14,235.939995,7,3,2014,13,4,1,1,Mostly Cloudy,ENE,82.9,71.1,67,29.94,10,8.1,70
26908650026,7/3/14,235.939995,7,3,2014,14,4,1,1,Scattered Clouds,South,89.1,71.1,55,29.91,10,10.4,180
26908650026,7/3/14,235.939995,7,3,2014,15,4,1,1,Scattered Clouds,South,90,71.1,54,29.91,10,13.8,190
26908650026,7/3/14,235.939995,7,3,2014,16,4,1,1,Scattered Clouds,South,91,71.1,52,29.88,10,16.1,180
26908650026,7/3/14,235.939995,7,3,2014,17,4,1,1,Partly Cloudy,South,89.1,68,50,29.88,10,16.1,190
26908650026,7/3/14,235.939995,7,3,2014,18,4,1,1,Scattered Clouds,South,84.9,66.9,55,29.89,10,11.5,170
26908650026,7/3/14,320.67999,7,3,2014,19,4,1,1,Mostly Cloudy,ESE,79,66,64,29.92,10,6.9,120
26908650026,7/3/14,312.049994,7,3,2014,20,4,1,0,Overcast,South,79,66.9,66,29.91,10,11.5,190
26908650026,7/3/14,120.439995,7,3,2014,21,4,1,0,Overcast,SSW,79,70,74,29.95,10,15,210
26908650026,7/3/14,97.589998,7,3,2014,22,4,1,0,Overcast / Overcast / Heavy Thunderstorms and Rain / Heavy Thunderstorms and Rain,SSW / West / West / West,75.475,68.95,80,29.9925,3.95,15,255
26908650026,7/3/14,97.659998,7,3,2014,23,4,1,0,Light Thunderstorms and Rain / Mostly Cloudy / Mostly Cloudy / Mostly Cloudy / Mostly Cloudy,West / West / West / West / West,71.88,66.34,82.6,30.004,8.2,12.66,270
26908650026,7/4/14,99.389998,7,4,2014,0,5,1,0,Partly Cloudy,SSE,71.1,68,90,29.94,10,4.6,160
26908650026,7/4/14,98.829999,7,4,2014,1,5,1,0,Partly Cloudy,SSE,68,66.9,90,29.95,10,8.1,160
26908650026,7/4/14,99.279997,7,4,2014,2,5,1,0,Partly Cloudy,SSW,70,66.9,90,29.96,10,4.6,210
26908650026,7/4/14,99.59,7,4,2014,3,5,1,0,Partly Cloudy,SSW,70,66,87,29.97,10,8.1,210
26908650026,7/4/14,99.839998,7,4,2014,4,5,1,0,Clear,SW,70,66,87,29.97,10,8.1,220
26908650026,7/4/14,99.969999,7,4,2014,5,5,1,0,Overcast,WSW,72,66,81,29.99,10,5.8,240
26908650026,7/4/14,89.739998,7,4,2014,6,5,1,0,Mostly Cloudy,SW,72,66,81,29.99,10,6.9,230
26908650026,7/4/14,96.979999,7,4,2014,7,5,1,1,Overcast / Overcast,West / West,73.65,64.65,73,29.99,10,5.8,265
26908650026,7/4/14,91.16,7,4,2014,8,5,1,1,Overcast,SW,73,66,79,29.99,10,5.8,220
26908650026,7/4/14,94.6,7,4,2014,9,5,1,1,Overcast / Overcast,West / NW,73.65,67,79.5,29.995,10,5.75,290
26908650026,7/4/14,94.659999,7,4,2014,10,5,1,1,Mostly Cloudy,Calm,75.9,66,71,29.99,10,6.9,290
26908650026,7/4/14,95.219999,7,4,2014,11,5,1,1,Light Rain,Calm,73,68,84,29.98,6,6.9,290
26908650026,7/4/14,94.84,7,4,2014,12,5,1,1,Light Rain,NE,73.9,68,82,29.96,10,6.9,290
